Country,State,Crop,Season,Year,Soil_Type,Soil_pH,Soil_Moisture_%,Nitrogen_N,Phosphorus_P,Potassium_K,Temperature_C,Rainfall_mm,Humidity_%,Wind_Speed_kmph,Irrigation_Type,Area_hectare,Yield_kg_per_ha
India,Uttar Pradesh,Banana,Rabi,2016,Loamy,6.82,47.3,139,37,46,22.9,1694,37,7.1,Sprinkler,12.53,45607.6
India,Rajasthan,Chickpea,Rabi,2003,Loamy,7.4,29.4,40,17,65,32.8,522,75,12.1,Sprinkler,10.02,1363.9
India,Rajasthan,Tea,Kharif,2022,Laterite,7.61,51.9,21,79,99,20.2,1452,73,24.3,Canal,8.7,2287.5
India,Punjab,Pigeon Pea,Kharif,2009,Laterite,5.86,46.4,90,70,43,34.5,674,48,2.2,Sprinkler,1.19,1230.6
India,Madhya Pradesh,Banana,Kharif,2013,Black,7.06,37.1,47,10,104,25,995,77,18.8,Canal,5.54,36718.1
India,Tamil Nadu,Pigeon Pea,Zaid,2010,Black,5.89,49.2,126,18,36,23.2,1470,51,9.9,Sprinkler,3.3,1362.9
India,Punjab,Pigeon Pea,Zaid,2008,Loamy,6.52,54.3,147,57,87,38.9,1825,60,10.1,Drip,12.2,1076.5
India,Tamil Nadu,Groundnut,Zaid,2024,Clay,5.73,33.4,80,54,117,16.9,1206,46,18.7,Drip,14.76,1581.9
India,Uttar Pradesh,Barley,Zaid,2019,Laterite,5.67,36.1,29,66,14,16.7,444,55,6.3,Drip,3.83,2796.5
India,Maharashtra,Rice,Kharif,2016,Loamy,7.44,48.2,63,60,10,28.4,1559,37,12.3,Sprinkler,9.71,2307.3
India,Bihar,Banana,Kharif,2003,Alluvial,7.31,22.6,47,32,82,29,1150,72,11.1,Sprinkler,4.4,47238.5
India,Rajasthan,Maize,Zaid,2004,Clay,5.95,32.1,31,34,66,35.4,498,71,17.7,Rainfed,13.05,3036.9
India,Madhya Pradesh,Chickpea,Kharif,2010,Red,6.58,57.7,145,33,35,24.6,1530,83,21.1,Drip,12.26,1419.6
India,Tamil Nadu,Banana,Kharif,2019,Alluvial,5.7,21.6,42,13,94,26.9,1298,58,23.5,Drip,12.26,31798.1
India,Punjab,Mustard,Kharif,2000,Loamy,6.08,27.8,30,68,110,26.6,661,39,19,Rainfed,7.97,1207.3
India,Karnataka,Coffee,Rabi,2019,Loamy,6.15,36.7,101,26,97,29.6,1862,34,20.6,Sprinkler,2.37,2303.8
India,Gujarat,Tomato,Rabi,2014,Black,7.37,36.2,93,36,65,27.6,1929,60,5.2,Sprinkler,8.88,29474.6
India,Bihar,Groundnut,Zaid,2018,Black,6.66,55.2,115,58,61,24.5,828,83,16.8,Drip,6.06,2279.5
India,Andhra Pradesh,Tomato,Kharif,2020,Clay,7.08,34.3,42,72,23,35.7,301,45,6.5,Sprinkler,1.57,22190.5
India,Punjab,Soybean,Zaid,2013,Alluvial,6.15,44.4,60,11,72,15.5,1149,37,21.4,Sprinkler,8.97,1425.8
India,Madhya Pradesh,Wheat,Rabi,2025,Loamy,6.67,33.8,53,73,68,21.4,1934,68,11.7,Drip,5.55,3099.3
India,Uttar Pradesh,Chickpea,Zaid,2009,Sandy,6.03,50.8,48,76,85,26.7,637,32,24.7,Canal,14.06,1076.9
India,Karnataka,Groundnut,Zaid,2020,Sandy,6.7,26.7,67,28,26,33.6,1620,39,13.8,Drip,3.17,1771.6
India,Maharashtra,Rice,Rabi,2003,Red,7.14,52.2,125,44,54,40,987,58,13.4,Canal,1.13,2516.3
India,Gujarat,Soybean,Zaid,2002,Laterite,5.81,27.3,138,79,107,16.6,1983,82,3,Drip,7.65,1321.8
India,Punjab,Tea,Zaid,2006,Red,7.46,56,110,51,78,27,732,44,18,Drip,6.56,2680.4
India,Rajasthan,Millet,Kharif,2012,Alluvial,6.63,32.5,146,30,74,22.7,1023,77,14.4,Drip,8.37,995.6
India,Tamil Nadu,Wheat,Rabi,2020,Red,5.74,45.8,135,54,109,20.7,966,53,20.8,Drip,12.24,3337.7
India,Punjab,Maize,Zaid,2024,Black,6.13,51.5,90,61,109,34.9,842,93,23.5,Rainfed,12.24,2767.4
India,Gujarat,Mango,Kharif,2017,Laterite,6.83,26.6,45,70,97,20.9,1606,71,8.2,Canal,10.53,5974.7
India,Rajasthan,Wheat,Kharif,2006,Black,7.04,23.8,54,59,24,27.8,1581,48,9.9,Sprinkler,7.99,2678.2
India,Uttar Pradesh,Coffee,Rabi,2016,Black,7.35,51,25,72,83,19,1590,38,3.5,Sprinkler,12.21,1777.6
India,Gujarat,Banana,Kharif,2015,Black,5.73,28.9,103,13,95,21.2,1775,86,22.9,Drip,13.86,50098.6
India,Rajasthan,Potato,Kharif,2001,Sandy,7.06,23.7,123,63,56,19,1489,57,23.8,Canal,13.3,19105.9
India,Gujarat,Millet,Zaid,2008,Laterite,5.54,27.2,21,33,81,24.4,279,49,13.8,Rainfed,4.77,959.4
India,Uttar Pradesh,Onion,Zaid,2004,Sandy,5.76,25,51,79,19,21.4,1166,87,21.7,Sprinkler,0.81,18911.7
India,Andhra Pradesh,Pigeon Pea,Kharif,2016,Laterite,6.57,48.2,22,43,115,22.8,531,83,18.9,Sprinkler,4.63,1381.8
India,Gujarat,Sorghum,Zaid,2017,Black,6.33,43.8,130,77,86,35.7,511,91,13.9,Canal,8.17,1482.7
India,Gujarat,Cotton,Kharif,2012,Red,5.5,40.8,120,63,119,33.2,1247,64,21.6,Canal,1.33,1681.7
India,Karnataka,Coffee,Rabi,2021,Sandy,7.64,55.6,123,35,54,21,1797,42,4.6,Sprinkler,5.69,1285.1
India,Punjab,Groundnut,Zaid,2012,Clay,5.63,23.1,108,66,53,22.8,1254,88,23.7,Rainfed,2.52,2277.3
India,Rajasthan,Sugarcane,Kharif,2003,Black,5.84,26.8,26,58,43,30.3,1438,89,2.5,Canal,8.67,86112.9
India,Gujarat,Wheat,Zaid,2011,Laterite,6.08,33.6,108,40,76,37.8,1952,91,20.8,Canal,9.65,3171.2
India,Tamil Nadu,Potato,Zaid,2021,Alluvial,7.63,45,125,57,78,29.6,1997,66,21.3,Drip,13.7,21522.9
India,Uttar Pradesh,Mango,Kharif,2016,Clay,6.68,52.5,34,22,25,32.4,1076,72,7.3,Rainfed,9.31,8980.6
India,Andhra Pradesh,Maize,Rabi,2022,Alluvial,6.26,50.6,94,60,19,22.6,361,44,19.2,Rainfed,10.7,2843.8
India,Uttar Pradesh,Coffee,Kharif,2007,Laterite,6.65,33.3,134,15,106,28.2,578,34,11.4,Drip,1.89,1359
India,Andhra Pradesh,Pigeon Pea,Zaid,2009,Red,7.63,26.1,33,39,61,31.7,496,75,16.1,Drip,3.34,870.8
India,Andhra Pradesh,Onion,Rabi,2011,Loamy,7.11,40,101,66,19,38.1,1899,39,18.2,Canal,11.01,16731.2
India,Madhya Pradesh,Chickpea,Kharif,2020,Alluvial,7.22,51.7,133,67,105,22,1017,43,16.8,Rainfed,2.25,1244.9
India,Bihar,Coffee,Rabi,2023,Clay,5.96,48.5,108,67,81,16.6,1643,69,20.3,Rainfed,9.34,2240.8
India,Andhra Pradesh,Tomato,Zaid,2003,Red,7.56,47.7,125,28,75,23.3,462,87,13.3,Canal,3.22,30606.3
India,Karnataka,Sugarcane,Kharif,2024,Red,6.6,25.3,48,33,77,31.6,1592,83,11.5,Rainfed,2.99,72109
India,Maharashtra,Chickpea,Zaid,2022,Loamy,6.53,34.1,71,10,18,15.9,1677,91,11.6,Sprinkler,7.03,1222.2
India,Bihar,Groundnut,Zaid,2009,Clay,5.99,29.2,27,22,73,24.7,1071,32,10.4,Drip,8.6,1978.6
India,Madhya Pradesh,Tea,Kharif,2021,Red,6.19,46.8,40,57,17,29.5,1270,51,15.2,Rainfed,9.13,2690
India,Maharashtra,Barley,Kharif,2005,Black,6.57,57.9,75,25,56,22.4,1599,65,21,Sprinkler,4.65,2558.6
India,Karnataka,Tomato,Rabi,2012,Sandy,6.58,26.5,51,25,42,38.3,370,48,19.7,Sprinkler,12.23,26682.2
India,Madhya Pradesh,Coffee,Zaid,2004,Black,7.48,28.3,23,23,65,28.4,1911,80,22.8,Sprinkler,9.51,1601.1
India,Punjab,Tea,Rabi,2012,Black,5.77,48,92,13,57,34.8,990,75,1.6,Rainfed,12.52,1892.7
India,Andhra Pradesh,Sorghum,Zaid,2000,Alluvial,5.59,49.2,25,52,55,33.5,1612,67,9.8,Sprinkler,13.16,1316.4
India,Uttar Pradesh,Millet,Zaid,2001,Red,6.5,55,83,35,93,32.2,681,86,7.7,Sprinkler,1.79,1514.8
India,Uttar Pradesh,Onion,Kharif,2023,Black,6.04,31.3,42,26,11,32.4,745,40,14.3,Rainfed,7.47,18465.2
India,Karnataka,Pigeon Pea,Rabi,2004,Clay,7.66,26.1,35,62,32,18,903,31,16.3,Rainfed,0.93,1177.7
India,Andhra Pradesh,Groundnut,Rabi,2006,Black,5.7,52.7,118,71,91,18.9,588,48,10.6,Drip,14.1,2027.9
India,Rajasthan,Tea,Zaid,2019,Loamy,6.97,49.5,47,33,10,21.3,1769,87,12.2,Rainfed,14.3,2010.5
India,Madhya Pradesh,Wheat,Kharif,2009,Black,7.58,40.1,99,58,33,27.3,1417,74,8.4,Rainfed,0.56,2362.8
India,Andhra Pradesh,Millet,Kharif,2012,Alluvial,7.16,31.2,110,34,12,20.7,1488,74,1.3,Rainfed,14.66,1300.2
India,Karnataka,Barley,Zaid,2005,Red,5.58,51.6,80,10,94,21,1449,70,18.4,Rainfed,13.33,2900.5
India,Bihar,Pigeon Pea,Rabi,2010,Red,5.92,48.3,41,55,23,21.9,356,57,2.4,Sprinkler,12.15,1417.9
India,Karnataka,Coffee,Kharif,2002,Alluvial,6.15,35,82,43,93,32.1,1413,71,21.7,Canal,8.88,2222.4
India,Tamil Nadu,Mustard,Zaid,2011,Laterite,5.52,25,53,64,42,25.2,1968,63,24.9,Rainfed,3.23,1530.4
India,Bihar,Millet,Zaid,2011,Sandy,5.96,42.3,68,68,64,35.4,880,55,15.3,Rainfed,6.02,1079.7
India,Punjab,Cotton,Kharif,2017,Alluvial,6.69,56.9,89,68,112,38.1,1716,94,1.9,Sprinkler,7.47,2481
India,Bihar,Maize,Rabi,2013,Black,7.57,32.8,140,30,25,16.2,223,90,11.4,Canal,12.71,2858.3
India,Rajasthan,Potato,Kharif,2000,Sandy,5.7,52.3,65,64,51,22.8,378,41,6.6,Drip,12.41,21987.3
India,Bihar,Coffee,Kharif,2004,Alluvial,6.5,24.1,73,12,76,36.4,467,44,13.8,Canal,13.69,2173.8
India,Punjab,Barley,Zaid,2000,Loamy,7.45,47.5,127,49,55,21.2,215,41,6.9,Sprinkler,11.72,2150.1
India,Tamil Nadu,Coffee,Rabi,2019,Laterite,6.58,33,123,14,98,18.2,716,70,4.6,Sprinkler,0.57,1425.5
India,Maharashtra,Rice,Rabi,2001,Clay,6.27,43.7,119,37,83,18.8,256,58,19.7,Canal,10.94,3571.7
India,Andhra Pradesh,Millet,Rabi,2008,Laterite,5.83,55.3,63,59,77,35.4,249,69,12.3,Canal,1.98,1464.8
India,Rajasthan,Mango,Kharif,2005,Sandy,6.12,54.2,66,39,103,24.2,1418,60,9.7,Canal,9.05,8301.1
India,Gujarat,Banana,Kharif,2019,Loamy,6.51,26,31,56,53,35.7,1303,87,11.7,Sprinkler,5.45,35667.5
India,Karnataka,Cotton,Zaid,2004,Laterite,5.6,33.6,111,68,62,22.4,542,80,6.6,Sprinkler,3.88,1709.1
India,Gujarat,Mango,Kharif,2014,Loamy,6.06,42.8,27,32,87,15.2,524,50,22.4,Rainfed,7.46,10159.3
India,Bihar,Sugarcane,Rabi,2018,Loamy,6.31,42.8,27,27,76,36.2,335,40,14.6,Canal,4.56,88600.5
India,Bihar,Sugarcane,Rabi,2001,Laterite,6.89,28.1,116,55,96,36.2,1239,44,19.9,Sprinkler,12.34,79372.4
India,Gujarat,Potato,Rabi,2019,Sandy,7.63,21.6,114,49,27,36.9,1007,77,3.2,Canal,9.73,21231.3
India,Gujarat,Groundnut,Zaid,2014,Sandy,6.41,39.2,112,56,34,32.6,319,70,1.4,Canal,3.73,2332.6
India,Rajasthan,Mustard,Kharif,2021,Loamy,6.44,30.8,43,18,34,37.7,659,84,7.8,Drip,5.63,1271
India,Punjab,Maize,Rabi,2014,Sandy,6.71,36.7,105,53,35,34.2,1748,69,17,Sprinkler,8.38,3110.7
India,Karnataka,Sorghum,Rabi,2010,Loamy,6.92,56.5,142,55,72,28.4,346,35,17.7,Rainfed,7.73,1928.6
India,Punjab,Pigeon Pea,Rabi,2005,Loamy,6.39,59.4,63,13,113,23.1,879,85,4.6,Sprinkler,3.43,859.8
India,Maharashtra,Banana,Zaid,2020,Alluvial,5.53,35.9,114,69,40,22,1405,36,6.6,Drip,9.36,35374.3
India,Karnataka,Potato,Zaid,2006,Clay,6.24,28.9,122,10,64,20.8,1239,71,10,Sprinkler,11.34,26788.9
India,Uttar Pradesh,Pigeon Pea,Kharif,2017,Red,6.45,27.7,22,55,24,27.6,550,62,16.4,Drip,7.28,1352.1
India,Uttar Pradesh,Onion,Zaid,2004,Sandy,7.45,25.9,58,42,40,38.2,1578,60,22.1,Rainfed,14.07,17669.6
India,Punjab,Mango,Zaid,2003,Loamy,6.73,36.3,98,56,51,24.1,1254,65,8.8,Drip,14.97,7271.9
India,Karnataka,Pigeon Pea,Kharif,2015,Sandy,6.26,27.3,65,61,65,30.9,1234,51,12.9,Sprinkler,11.04,1260.7
India,Maharashtra,Maize,Rabi,2003,Loamy,5.56,31.2,109,78,76,34.4,1037,31,10.5,Sprinkler,1.02,4031
India,Uttar Pradesh,Tomato,Rabi,2007,Red,6.08,21.6,134,56,38,21.2,1331,51,22,Drip,1.17,37330.1
India,Tamil Nadu,Maize,Rabi,2017,Laterite,6.87,41.2,28,34,36,37,1846,54,7.2,Rainfed,3.82,2819.3
India,Tamil Nadu,Millet,Kharif,2007,Clay,5.97,40.6,21,76,117,26.4,746,35,3.5,Sprinkler,10.18,1356.3
India,Madhya Pradesh,Soybean,Kharif,2016,Loamy,7.71,22.9,140,53,71,38.3,1327,61,7.4,Rainfed,11.34,1407
India,Karnataka,Potato,Kharif,2005,Alluvial,7.61,20.5,90,34,39,15.3,434,87,12.1,Sprinkler,12.07,19772.5
India,Punjab,Groundnut,Rabi,2008,Clay,6.46,51,132,71,99,35.6,417,58,5.6,Canal,14.77,1262
India,Gujarat,Mango,Zaid,2017,Clay,6,37.1,63,51,63,35.1,1735,77,13,Sprinkler,14.86,9855.1
India,Tamil Nadu,Banana,Rabi,2004,Loamy,6.28,40.4,64,58,18,25.9,1094,53,17.6,Drip,1.27,34282.3
India,Uttar Pradesh,Mustard,Zaid,2004,Alluvial,5.95,21.6,79,74,50,19.5,826,49,16.3,Canal,5.71,1393.3
India,Punjab,Soybean,Rabi,2008,Alluvial,5.59,51.5,137,69,35,22,1760,31,11.6,Sprinkler,13.7,1087.3
India,Tamil Nadu,Sugarcane,Rabi,2008,Clay,6.95,24.4,52,13,23,26.1,1298,87,24.4,Sprinkler,6.19,90660.4
India,Bihar,Wheat,Rabi,2020,Sandy,7.73,51.9,117,39,105,15.8,837,59,23.2,Drip,4.53,2767.4
India,Bihar,Banana,Zaid,2003,Loamy,5.58,52.2,86,45,84,15.7,943,61,7.9,Rainfed,7.7,38156.6
India,Bihar,Cotton,Rabi,2005,Clay,6.28,32.4,75,37,97,17.5,435,54,19.6,Rainfed,7.49,1406.7
India,Maharashtra,Soybean,Rabi,2023,Alluvial,6.05,39.3,22,19,33,30.4,1495,81,7.9,Canal,11.77,1923.7
India,Karnataka,Onion,Zaid,2011,Sandy,7.53,50.3,33,78,24,18.1,633,38,5.1,Sprinkler,14.28,18391.6
India,Madhya Pradesh,Wheat,Zaid,2012,Sandy,6.17,52.4,95,54,111,16.2,928,48,9.1,Sprinkler,6.25,2199
India,Rajasthan,Coffee,Rabi,2003,Sandy,7.63,49.7,55,36,36,32.9,669,80,9.6,Drip,12.89,1547.3
India,Gujarat,Sugarcane,Kharif,2001,Alluvial,6.01,51.7,144,31,88,32.4,1109,90,13,Rainfed,13.04,56023.7
India,Maharashtra,Sorghum,Rabi,2021,Clay,6.78,36.7,103,17,39,17,1472,34,1.2,Canal,2.02,2000.6
India,Madhya Pradesh,Onion,Rabi,2006,Black,6.65,21.3,118,43,115,38.4,938,51,23.8,Drip,2.78,14726.8
India,Bihar,Onion,Kharif,2009,Alluvial,7.27,55.7,26,67,82,32,1766,87,13.6,Canal,14.01,20950.7
India,Madhya Pradesh,Soybean,Rabi,2012,Clay,5.89,51.9,139,74,111,19.8,1629,34,7.2,Sprinkler,7.25,1728.5
India,Punjab,Mango,Rabi,2011,Alluvial,6.41,32.1,139,43,108,26.7,1501,68,21.8,Drip,14.48,7727.5
India,Tamil Nadu,Barley,Rabi,2005,Black,7.16,51.4,89,39,93,16.3,1791,53,8.1,Canal,5.82,3207.7
India,Maharashtra,Barley,Zaid,2017,Red,5.91,33.8,40,15,32,24.7,1237,70,6.4,Sprinkler,6.35,2697.1
India,Tamil Nadu,Tea,Rabi,2004,Laterite,6.44,42,137,10,109,30.9,1989,76,14.8,Sprinkler,9.41,2369.8
India,Rajasthan,Barley,Kharif,2023,Red,7.61,39.9,108,74,84,21.9,1430,66,24.6,Rainfed,10.79,2309.9
India,Gujarat,Onion,Zaid,2012,Laterite,6.31,22.8,88,48,62,38.6,1303,64,2.8,Rainfed,11.41,22162.4
India,Uttar Pradesh,Mango,Rabi,2010,Red,6.5,25.3,146,75,21,35.4,1276,47,9.8,Canal,14.13,6545.2
India,Madhya Pradesh,Chickpea,Zaid,2019,Alluvial,6.03,50.8,48,60,78,25.3,1104,68,12.2,Canal,3.83,1498
India,Karnataka,Pigeon Pea,Rabi,2022,Loamy,7.1,39.4,115,34,15,21.2,210,86,1.5,Sprinkler,11.81,1343.6
India,Bihar,Rice,Kharif,2016,Sandy,6.11,25.5,71,68,97,22.8,1972,40,18.8,Sprinkler,10.45,3100.4
India,Karnataka,Banana,Kharif,2007,Loamy,6.85,42.4,109,16,36,27.6,691,55,22.2,Rainfed,12.04,36862.8
India,Andhra Pradesh,Millet,Zaid,2005,Sandy,6.11,42.3,141,43,102,31.1,1923,56,1.1,Rainfed,4.34,1013.7
India,Rajasthan,Pigeon Pea,Kharif,2001,Sandy,6.16,49.3,87,20,111,34,953,77,14.2,Drip,6,1029.2
India,Andhra Pradesh,Sugarcane,Kharif,2016,Black,6.47,27.1,116,61,26,39.7,1014,48,4.8,Canal,7.34,53092.3
India,Uttar Pradesh,Sugarcane,Zaid,2015,Black,6.14,26.2,74,49,31,36.2,1122,44,7.9,Sprinkler,13.63,81657.3
India,Bihar,Tomato,Kharif,2015,Laterite,5.9,31.4,46,30,87,34.2,530,65,6.3,Rainfed,4.41,23199.1
India,Gujarat,Coffee,Rabi,2004,Red,6.31,20.5,96,20,98,31.7,1378,33,9.6,Sprinkler,6.92,2234.7
India,Gujarat,Cotton,Kharif,2024,Sandy,6.09,54.8,25,77,54,27.9,1514,87,2.2,Drip,2.93,1810.9
India,Tamil Nadu,Onion,Rabi,2018,Clay,5.55,43.6,82,39,45,26.5,743,48,12.4,Rainfed,14.38,24172.8
India,Uttar Pradesh,Mustard,Zaid,2012,Loamy,6.78,21.4,145,76,29,39.4,1684,80,10.4,Canal,14.1,1005.8
India,Punjab,Maize,Kharif,2002,Black,6.47,54.7,146,44,116,35.7,874,73,19.5,Sprinkler,6.88,4241.9
India,Maharashtra,Maize,Rabi,2025,Laterite,6.97,31.3,26,79,22,26,1204,50,24.9,Sprinkler,9.3,3370
India,Uttar Pradesh,Banana,Rabi,2016,Loamy,6.82,47.3,139,37,46,22.9,1694,37,7.1,Sprinkler,12.53,45607.6
India,Madhya Pradesh,Millet,Rabi,2019,Sandy,7.6,31.3,87,30,71,20.8,1660,65,9.2,Canal,10.64,1385.1
India,Gujarat,Sugarcane,Rabi,2016,Laterite,7.31,55.7,28,35,12,26.7,1102,37,12.7,Rainfed,10.89,61136.7
India,Maharashtra,Maize,Rabi,2023,Clay,7.2,49.2,123,42,64,37.5,1838,80,9.2,Drip,3.26,4390.8
India,Maharashtra,Onion,Kharif,2025,Clay,6.62,39.3,143,68,93,39.9,1071,53,15.5,Rainfed,14.13,17162.2
India,Karnataka,Wheat,Kharif,2009,Alluvial,5.83,57.5,22,15,29,33.3,1273,69,3.2,Drip,11.48,2352.3
India,Tamil Nadu,Barley,Kharif,2018,Loamy,5.95,32.6,20,59,80,25.5,1317,70,7,Sprinkler,4.75,2045.4
India,Punjab,Wheat,Kharif,2019,Black,6.96,30.3,67,24,80,23.6,386,64,1.2,Canal,3.31,2635.5
India,Punjab,Pigeon Pea,Rabi,2000,Black,6.04,36.1,23,78,102,22.1,866,82,3,Canal,5.19,1086
India,Karnataka,Coffee,Zaid,2014,Loamy,5.51,53.7,104,22,17,29.2,351,74,12.9,Canal,7.99,2306.5
India,Uttar Pradesh,Sugarcane,Rabi,2008,Loamy,7.21,57.7,137,42,28,34.2,1070,69,13.1,Sprinkler,11.17,54419
India,Tamil Nadu,Rice,Rabi,2005,Loamy,6.94,57.3,74,42,70,22.4,578,51,2.7,Drip,13.77,3099.6
India,Rajasthan,Potato,Zaid,2017,Alluvial,5.87,47,99,73,40,29.1,1211,83,12.9,Sprinkler,12.61,21039.4
India,Rajasthan,Rice,Zaid,2003,Alluvial,6.3,53.9,47,26,32,37.4,1687,59,11.3,Drip,6.78,3028.9
India,Maharashtra,Wheat,Kharif,2001,Laterite,6.46,47.5,84,73,117,23.8,1280,87,5.9,Sprinkler,4.41,3110.8
India,Gujarat,Cotton,Kharif,2022,Loamy,7.43,43.8,146,16,64,16.2,1801,82,21,Sprinkler,11.65,2450.3
India,Maharashtra,Onion,Kharif,2025,Red,7.45,49.5,39,50,93,39.6,1822,60,16.2,Sprinkler,9.7,17363.3
India,Karnataka,Onion,Rabi,2002,Alluvial,7,26.1,103,67,20,20.6,492,63,21.1,Canal,10.93,17071.1
India,Maharashtra,Wheat,Zaid,2012,Clay,7.61,26.4,113,29,55,20.7,1109,67,6.2,Canal,5.82,2165
India,Maharashtra,Tea,Zaid,2002,Laterite,5.94,24.2,63,20,84,28.8,1423,56,2.4,Sprinkler,9.35,2737.2
India,Madhya Pradesh,Potato,Rabi,2013,Loamy,6.64,27.1,50,34,93,34.4,937,44,20.2,Drip,8.39,30713.4
India,Uttar Pradesh,Groundnut,Zaid,2020,Sandy,5.79,28.9,70,44,14,16.4,1741,67,1.7,Drip,1.94,1934
India,Bihar,Mango,Zaid,2011,Loamy,6.12,50,67,11,39,16.6,893,44,19.9,Rainfed,4.76,7193.7
India,Maharashtra,Soybean,Kharif,2004,Sandy,7.08,46.7,77,29,110,22.8,638,50,6.7,Drip,5.99,1172.6
India,Madhya Pradesh,Potato,Zaid,2009,Laterite,6.53,28.8,47,16,107,34.7,346,51,19.2,Rainfed,4.56,29509.7
India,Madhya Pradesh,Groundnut,Kharif,2016,Alluvial,5.99,44.6,133,49,37,22.7,1702,36,7.2,Sprinkler,4.86,2101.6
India,Andhra Pradesh,Mango,Kharif,2004,Laterite,7,58.8,138,32,101,15.8,1333,95,11.4,Rainfed,9.91,7041.1
India,Punjab,Sorghum,Kharif,2025,Clay,6.59,27.6,80,48,114,35.6,313,79,2,Sprinkler,14.88,1304.4
India,Karnataka,Sugarcane,Zaid,2020,Clay,6.66,56.8,116,11,38,17.9,708,57,23.8,Drip,13.38,71173.2
India,Karnataka,Chickpea,Zaid,2008,Black,7.61,40.7,50,14,41,27.9,850,76,24.8,Drip,2.58,1150.1
India,Tamil Nadu,Coffee,Kharif,2023,Sandy,6.37,50,27,45,22,37.9,406,72,17.6,Sprinkler,1.01,1317.6
India,Uttar Pradesh,Maize,Kharif,2008,Sandy,6.47,47.7,112,71,91,15.3,637,37,11.5,Canal,8.22,3557.5
India,Bihar,Wheat,Kharif,2023,Laterite,5.73,27.3,90,43,108,15.7,1010,84,9,Rainfed,8.98,2139.8
India,Rajasthan,Potato,Kharif,2017,Clay,6.88,28.8,33,55,117,32.1,305,75,23.5,Drip,5.24,22983
India,Tamil Nadu,Sorghum,Kharif,2011,Loamy,7.75,26.6,125,25,104,26.6,342,87,8.4,Canal,4.98,1533.6
India,Andhra Pradesh,Tea,Zaid,2023,Sandy,6.39,51.9,95,65,114,29,650,30,4,Drip,8.86,1790.5
India,Uttar Pradesh,Sugarcane,Zaid,2001,Clay,7.18,46.7,106,51,29,32.8,1571,43,18.8,Canal,0.7,58239.2
India,Karnataka,Millet,Zaid,2015,Laterite,6.76,35,49,45,47,32.6,1161,40,5.5,Sprinkler,1.56,1135.9
India,Maharashtra,Groundnut,Rabi,2016,Clay,7.14,49.8,106,66,112,28.7,229,42,17.6,Canal,13.83,2161.6
India,Madhya Pradesh,Pigeon Pea,Zaid,2002,Alluvial,6.18,23.2,99,32,77,36.6,641,46,8,Canal,8.23,1367.4
India,Punjab,Mango,Zaid,2001,Sandy,6.45,48.7,126,70,70,33.3,1310,71,15.3,Sprinkler,7.61,6011.5
India,Tamil Nadu,Onion,Kharif,2014,Clay,6.68,56.7,63,70,114,36,723,91,17,Drip,1.16,17284.4
India,Rajasthan,Sugarcane,Rabi,2006,Black,6.25,54.4,100,71,117,34.2,622,41,9.7,Rainfed,6.21,69827.1
India,Rajasthan,Coffee,Rabi,2008,Laterite,6.36,34.6,47,52,117,36.2,566,31,23,Drip,2.87,2162
India,Maharashtra,Mustard,Kharif,2012,Loamy,7.59,50.6,125,26,61,38.2,1892,89,5.1,Sprinkler,14.61,1711.5
India,Uttar Pradesh,Wheat,Rabi,2012,Laterite,5.89,59.1,48,73,93,32,663,62,4.2,Drip,14.12,3508.6
India,Uttar Pradesh,Soybean,Kharif,2025,Clay,7.43,21.4,23,36,52,24.8,1968,35,11.4,Sprinkler,4.88,1549
India,Andhra Pradesh,Potato,Kharif,2024,Clay,7.16,42.9,92,35,102,26.9,376,71,10.7,Drip,8.19,32045.4
India,Bihar,Mango,Rabi,2007,Laterite,6.7,49.8,63,65,26,19.7,1308,39,12.5,Rainfed,10.9,7142.4
India,Uttar Pradesh,Millet,Kharif,2005,Black,6.08,54.7,40,78,33,32.5,947,62,24.6,Sprinkler,13.29,933.4
India,Madhya Pradesh,Mango,Rabi,2020,Loamy,6.2,42.3,116,20,111,34.2,1534,45,1,Rainfed,6.97,10380.2
India,Punjab,Groundnut,Kharif,2010,Alluvial,5.5,55.6,79,43,47,16.7,1060,63,24,Sprinkler,1.76,1722.1
India,Uttar Pradesh,Pigeon Pea,Rabi,2008,Alluvial,7.65,26.1,64,37,28,35,1485,68,19.8,Sprinkler,6.8,1147.7
India,Karnataka,Sugarcane,Rabi,2000,Laterite,6.19,53.9,97,64,23,23.8,1017,82,19.4,Rainfed,2.02,63032.8
India,Gujarat,Cotton,Zaid,2019,Loamy,6.24,57.4,134,42,104,38,645,43,21,Rainfed,11.91,1546.8
India,Punjab,Onion,Zaid,2000,Laterite,6.41,54.7,139,55,67,27.1,565,37,11.3,Drip,11.97,21946.1
India,Bihar,Sorghum,Zaid,2001,Laterite,6.99,40.4,52,41,47,29.3,625,91,17.9,Drip,8.83,1313.2
India,Bihar,Mango,Zaid,2011,Loamy,5.87,31.3,42,55,52,35.3,791,35,14.8,Rainfed,6.12,9516.6
India,Madhya Pradesh,Tomato,Kharif,2012,Loamy,6.86,31.1,67,36,55,36.2,1486,49,16.1,Sprinkler,13.11,35037.4
India,Karnataka,Barley,Kharif,2017,Alluvial,6.31,22.2,110,31,36,24.6,736,41,15.3,Sprinkler,4.25,2521
India,Bihar,Sugarcane,Rabi,2009,Alluvial,6.85,58.9,87,64,11,35.3,1450,35,13.6,Rainfed,9.07,82468.6
